seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
-1,1.6,1,0.21,20,Optimized with Neyman-Pearson,0.6446540880503144,0.6446540880503144,0.45614035087719296,0.030000000000000006,0.37500000000000006,0.0,"{""audit_thresh"": 2.5579627342362707, ""audit_fpr"": 0.030000000000000006, ""audit_budget_share"": 0.37500000000000006, ""in_sample_safety"": 0.6446540880503144, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.9,1,0.21,20,Naive single monitor,0.7431192660550459,0.71,0.5614035087719298,0.04473684210526316,0.4709141274238227,0.0,"{""a_m"": 5.799983425156409}"
-1,2.0,1,0.21,20,Optimized with Neyman-Pearson,0.8270440251572327,0.8270440251572327,0.6491228070175439,0.05,0.5,0.0,"{""audit_thresh"": 1.3754234387781952, ""audit_fpr"": 0.05, ""audit_budget_share"": 0.5, ""in_sample_safety"": 0.8270440251572327, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.7,1,0.21,20,Optimized with Neyman-Pearson bw = 0.4,0.7338082402772429,0.7338082402772429,0.5377551020408163,0.03556122448979592,0.4183673469387756,0.0,"{""a_m"": 2.2185738486561766, ""p_m"": 0.9887755102040816, ""a_s"": 0.0, ""bandwidth_malign"": 0.4, ""bandwidth_benign"": 0.4, ""Note"": ""kernel estimators not saved""}"
1,2.0,1,0.21,20,Naive single monitor,0.7706422018348624,0.72,0.5964912280701754,0.05,0.5,0.0,"{""a_m"": 5.599946205084542}"
1,1.2,1,0.21,20,Optimized with Neyman-Pearson bw = 0.4,0.505940366972477,0.513,0.38999999999999996,0.01725,0.28750000000000003,0.0,"{""a_m"": 2.6801888026800005, ""p_m"": 0.855, ""a_s"": 0.0, ""bandwidth_malign"": 0.4, ""bandwidth_benign"": 0.4, ""Note"": ""kernel estimators not saved""}"
-1,1.6,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.6446540880503144,0.6446540880503144,0.45614035087719296,0.030000000000000006,0.37500000000000006,0.0,"{""audit_thresh"": 2.643313934854026, ""audit_fpr"": 0.030000000000000006, ""audit_budget_share"": 0.37500000000000006, ""in_sample_safety"": 0.6446540880503144, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
-1,1.7,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.6823899371069182,0.6823899371069182,0.5087719298245614,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.4206683924326136, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.6823899371069182, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.2,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.27522935779816515,0.19,0.19298245614035087,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.2721673727794727, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.27522935779816515, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
-1,1.7,1,0.21,20,Optimized with Neyman-Pearson,0.6886792452830188,0.6886792452830188,0.47368421052631576,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.5158884283531746, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.6886792452830188, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.1,1,0.21,20,Naive single monitor,0.013761467889908258,0.01,0.05263157894736842,0.0043859649122807015,0.07974481658692184,0.0,"{""a_m"": 8.199962868060164}"
1,1.2,1,0.21,20,Optimized with Neyman-Pearson,0.3623853211009174,0.35,0.22807017543859648,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.247267098008634, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.3623853211009174, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.1,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.21559633027522937,0.13,0.10526315789473684,0.0050000000000000044,0.09090909090909098,0.0,"{""audit_thresh"": 3.3095935468123088, ""audit_fpr"": 0.0050000000000000044, ""audit_budget_share"": 0.09090909090909098, ""in_sample_safety"": 0.21559633027522937, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
-1,1.4,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.5188679245283019,0.5188679245283019,0.40350877192982454,0.019999999999999997,0.28571428571428564,0.0,"{""audit_thresh"": 3.003917317582368, ""audit_fpr"": 0.019999999999999997, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.5188679245283019, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.3,1,0.21,20,Optimized with Neyman-Pearson,0.40825688073394495,0.41,0.22807017543859648,0.015000000000000003,0.23076923076923078,0.0,"{""audit_thresh"": 3.2308742543939672, ""audit_fpr"": 0.015000000000000003, ""audit_budget_share"": 0.23076923076923078, ""in_sample_safety"": 0.40825688073394495, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.7,1,0.21,20,Optimized with Neyman-Pearson bw = 1,0.6823899371069182,0.6823899371069182,0.5087719298245614,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.102294779840808, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.6823899371069182, ""bandwidth_malign"": 1, ""bandwidth_benign"": 1, ""Note"": ""kernel estimators not saved""}"
-1,1.8,1,0.21,20,Optimized with Neyman-Pearson,0.7610062893081762,0.7610062893081762,0.543859649122807,0.04,0.4444444444444445,0.0,"{""audit_thresh"": 1.9972713625221266, ""audit_fpr"": 0.04, ""audit_budget_share"": 0.4444444444444445, ""in_sample_safety"": 0.7610062893081762, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.4,1,0.21,20,Optimized with Neyman-Pearson,0.5229357798165137,0.53,0.2807017543859649,0.019999999999999997,0.28571428571428564,0.0,"{""audit_thresh"": 2.7560069787690935, ""audit_fpr"": 0.019999999999999997, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.5229357798165137, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
