seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
-1,1.5,1,0.21,20,Two monitors always,0.60062893081761,0.60062893081761,0.24,0.014035087719298246,0.1871345029239766,1.0,"{""audit_thresh"": 2.638917314062618, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.014035087719298246}"
-1,2.0,1,0.21,20,Neyman-Pearson Alpha,0.8270440251572327,0.8270440251572327,0.48,0.05,0.5,0.0,"{""a_m"": 1.3754234387781952, ""p_m"": 1.0, ""a_s"": 0.0, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,0.5,1,0.21,20,Neyman-Pearson Beta,0.48189842413168343,0.5002383029234823,0.2037130293247484,0.014505004361393086,0.5802001744557235,0.0,"{""a_m"": 2.1224827443013807, ""p_m"": 0.9995233941530355, ""a_s"": 0.00047660584696451735, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,0.25,1,0.21,20,Neyman-Pearson Beta,0.28009220260066475,0.26961602671118534,0.07929883138564275,0.004173622704507512,0.333889816360601,0.0,"{""a_m"": 2.9423510061170086, ""p_m"": 0.7929883138564274, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.5,1,0.21,20,Two monitors always,0.8836477987421384,0.8836477987421384,0.5766666666666667,0.06403508771929825,0.512280701754386,1.0,"{""audit_thresh"": 0.4518211786372799, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.06403508771929825}"
1,1.25,1,0.21,20,Two monitors always,0.3532110091743119,0.36,0.08666666666666667,0.0017543859649122807,0.02807017543859649,1.0,"{""audit_thresh"": 3.6813420522441107, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.0017543859649122807}"
1,1.75,1,0.21,20,Neyman-Pearson Alpha,0.7435506876331685,0.740436660268714,0.37105806142034553,0.03758397312859892,0.429531121469702,0.0,"{""a_m"": 2.2867782181620058, ""p_m"": 0.998320537428023, ""a_s"": 0.0016794625719770417, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.25,1,0.21,20,Neyman-Pearson Alpha,0.5402780378206329,0.5380102040816327,0.26900510204081635,0.02614795918367347,0.41836734693877553,0.0,"{""a_m"": 2.2867782181620058, ""p_m"": 0.7270408163265306, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.0,1,0.21,20,Neyman-Pearson Beta,0.7138448450972138,0.7138448450972138,0.43334990204964774,0.08950030700856708,0.8950030700856708,0.0,"{""a_m"": 0.6202917844309388, ""p_m"": 0.999970761088857, ""a_s"": 2.9238911143036894e-05, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.75,1,0.21,20,Neyman-Pearson Alpha,0.8999561211057482,0.8999561211057482,0.5923837209302325,0.08779069767441862,0.6384778012684991,0.0,"{""a_m"": 0.13704613498253782, ""p_m"": 0.9941860465116279, ""a_s"": 0.005813953488372103, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
