seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
428,7.4,1,0.21,640,Neyman-Pearson,0.24770642201834864,0.22,0.08771929824561403,0.01,0.8648648648648649,0.0,"{""audit_thresh"": 3.2507001562796924, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.8648648648648649, ""in_sample_safety"": 0.24770642201834864, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
433,2.6,1,0.21,160,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.5937921727395412,0.0,"{""a_m"": 7.800106661451009}"
428,26.6,1,0.21,2560,Neyman-Pearson,0.24770642201834864,0.22,0.08771929824561403,0.01,0.9624060150375939,0.0,"{""audit_thresh"": 3.2507001562796924, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.9624060150375939, ""in_sample_safety"": 0.24770642201834864, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
433,4.2,1,0.21,320,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.735171261487051,0.0,"{""a_m"": 7.800106661451009}"
429,1.2,1,0.21,20,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
433,7.4,1,0.21,640,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.8345187292555714,0.0,"{""a_m"": 7.800106661451009}"
429,1.4,1,0.21,40,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.009999999999999998,0.28571428571428564,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,26.6,1,0.21,2560,Neyman-Pearson Stochastic,0.29252233106999087,0.23794726930320154,0.10018832391713749,0.010018832391713748,0.9642184557438795,0.0,"{""a_m"": 3.1754904769023393, ""p_m"": 0.9517890772128061, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,7.4,1,0.21,640,Neyman-Pearson Stochastic,0.29649549980433937,0.3131848341232228,0.1519747235387046,0.010521327014218011,0.9099526066350712,0.0,"{""a_m"": 3.019461755612775, ""p_m"": 0.666350710900474, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,4.2,1,0.21,320,Neyman-Pearson Stochastic,0.308759473474272,0.3261391304347826,0.1582608695652174,0.010956521739130436,0.8347826086956522,0.0,"{""a_m"": 3.019461755612775, ""p_m"": 0.6939130434782609, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
